latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.40001,0.5,17.0,3600,Europe/London,BST

time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),precipitation (mm),rain (mm),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h),vapor_pressure_deficit (kPa)
2023-04-29T16:00,15.5,61,8.1,0.00,0.00,0,5,5,1,0,652.0,527.0,125.0,829.3,9.7,11.5,0.68
2023-04-29T17:00,14.7,65,8.2,0.00,0.00,0,6,4,4,0,426.0,271.0,155.0,641.0,11.9,15.1,0.58
2023-04-29T18:00,13.8,68,8.1,0.00,0.00,0,5,0,8,0,315.0,202.0,113.0,477.1,13.1,17.5,0.50
2023-04-29T19:00,12.7,73,7.9,0.00,0.00,0,6,3,5,0,185.0,119.0,66.0,474.0,12.7,19.2,0.40
2023-04-29T20:00,11.7,78,8.0,0.00,0.00,0,3,2,2,0,65.0,37.0,28.0,355.9,11.0,20.1,0.30
2023-04-29T21:00,10.3,83,7.5,0.00,0.00,0,2,1,2,0,1.0,0.0,1.0,11.6,9.8,20.1,0.21
2023-04-29T22:00,9.2,86,7.0,0.00,0.00,0,2,0,0,8,0.0,0.0,0.0,0.0,9.3,19.2,0.17
2023-04-29T23:00,8.4,87,6.4,0.00,0.00,0,14,0,0,46,0.0,0.0,0.0,0.0,7.9,17.3,0.14
2023-04-30T00:00,7.9,88,6.1,0.00,0.00,1,24,0,0,79,0.0,0.0,0.0,0.0,6.9,16.5,0.12
2023-04-30T01:00,7.4,91,6.0,0.00,0.00,0,18,0,0,59,0.0,0.0,0.0,0.0,5.5,14.5,0.10
2023-04-30T02:00,7.1,92,5.9,0.00,0.00,0,10,0,0,34,0.0,0.0,0.0,0.0,6.4,13.8,0.08
2023-04-30T03:00,6.7,94,5.9,0.00,0.00,0,2,0,0,7,0.0,0.0,0.0,0.0,6.0,14.8,0.06
2023-04-30T04:00,6.5,96,5.9,0.00,0.00,0,4,0,0,13,0.0,0.0,0.0,0.0,6.6,15.2,0.04
2023-04-30T05:00,6.1,97,5.7,0.00,0.00,1,22,20,0,14,0.0,0.0,0.0,0.0,6.7,15.3,0.03
2023-04-30T06:00,6.0,97,5.6,0.00,0.00,1,25,20,0,23,4.0,1.0,3.0,0.0,6.6,15.5,0.03
2023-04-30T07:00,7.3,96,6.7,0.00,0.00,1,32,17,3,49,83.0,45.0,38.0,186.8,8.7,15.5,0.04
2023-04-30T08:00,9.9,90,8.4,0.00,0.00,1,25,0,4,75,226.0,147.0,79.0,428.2,8.4,13.0,0.12
2023-04-30T09:00,11.9,82,8.9,0.00,0.00,1,30,0,6,88,387.0,289.0,98.0,586.8,9.9,13.2,0.26
2023-04-30T10:00,13.4,73,8.6,0.00,0.00,1,39,1,15,97,525.0,389.0,136.0,675.3,11.0,14.3,0.42
2023-04-30T11:00,14.4,65,7.9,0.00,0.00,2,54,5,33,98,620.0,413.0,207.0,649.5,9.6,12.3,0.58
2023-04-30T12:00,14.9,61,7.4,0.00,0.00,3,85,27,52,99,591.0,317.0,274.0,511.2,11.0,13.8,0.67
2023-04-30T13:00,15.4,57,6.9,0.00,0.00,2,72,21,38,100,617.0,292.0,325.0,386.9,11.5,14.7,0.76
2023-04-30T14:00,15.7,55,6.7,0.00,0.00,3,96,54,29,99,611.0,243.0,368.0,336.6,12.1,15.8,0.80
2023-04-30T15:00,15.8,55,6.7,0.00,0.00,3,100,68,19,100,533.0,191.0,342.0,285.1,11.9,15.8,0.81
2023-04-30T16:00,15.4,58,7.1,0.00,0.00,3,100,58,37,100,337.0,59.0,278.0,165.5,12.0,16.1,0.74
2023-04-30T17:00,15.3,59,7.4,0.00,0.00,3,100,69,46,100,358.0,117.0,241.0,145.8,11.9,16.9,0.71
2023-04-30T18:00,14.8,63,7.8,0.00,0.00,3,100,44,63,100,227.0,43.0,184.0,165.0,10.5,16.4,0.62
2023-04-30T19:00,14.2,68,8.4,0.00,0.00,3,100,42,85,100,122.0,12.0,110.0,71.6,8.9,14.8,0.52
2023-04-30T20:00,13.2,75,8.9,0.00,0.00,3,100,16,94,100,33.0,0.0,33.0,19.8,7.0,14.3,0.38
2023-04-30T21:00,12.1,80,8.8,0.00,0.00,3,100,20,97,99,1.0,0.0,1.0,0.0,5.0,12.4,0.28
2023-04-30T22:00,11.1,87,9.0,0.00,0.00,3,94,14,89,92,0.0,0.0,0.0,0.0,6.9,9.9,0.18
2023-04-30T23:00,10.2,91,8.7,0.00,0.00,2,71,13,64,70,0.0,0.0,0.0,0.0,5.2,10.5,0.12
2023-05-01T00:00,9.4,93,8.3,0.00,0.00,1,34,6,32,31,0.0,0.0,0.0,0.0,5.6,12.8,0.09
2023-05-01T01:00,9.0,92,7.8,0.00,0.00,2,58,16,63,20,0.0,0.0,0.0,0.0,7.5,17.7,0.09
2023-05-01T02:00,8.9,92,7.7,0.00,0.00,2,52,16,59,6,0.0,0.0,0.0,0.0,8.4,18.8,0.09
2023-05-01T03:00,8.5,93,7.4,0.00,0.00,1,47,21,47,1,0.0,0.0,0.0,0.0,7.9,18.4,0.08
2023-05-01T04:00,8.4,93,7.4,0.00,0.00,1,43,24,34,2,0.0,0.0,0.0,0.0,6.6,16.6,0.08
2023-05-01T05:00,8.2,94,7.3,0.00,0.00,1,40,32,19,0,0.0,0.0,0.0,0.0,8.2,18.1,0.06
2023-05-01T06:00,8.4,95,7.7,0.00,0.00,2,59,51,19,6,4.0,1.0,3.0,0.0,10.5,20.5,0.05
2023-05-01T07:00,9.1,95,8.3,0.00,0.00,3,98,87,24,16,45.0,13.0,32.0,68.9,14.1,20.4,0.06
2023-05-01T08:00,10.4,90,8.8,0.00,0.00,3,100,98,21,12,122.0,43.0,79.0,122.3,15.7,21.4,0.12
2023-05-01T09:00,11.2,86,8.9,0.00,0.00,3,100,73,43,29,209.0,63.0,146.0,145.1,13.4,18.0,0.19
2023-05-01T10:00,12.2,81,9.0,0.00,0.00,3,100,100,52,15,323.0,97.0,226.0,156.5,12.9,17.1,0.27
2023-05-01T11:00,13.3,79,9.6,0.00,0.00,2,66,65,6,13,350.0,80.0,270.0,140.9,10.5,13.7,0.33
2023-05-01T12:00,14.0,77,10.1,0.00,0.00,1,46,46,2,10,460.0,137.0,323.0,144.0,9.7,12.4,0.37
2023-05-01T13:00,14.8,77,10.8,0.10,0.10,51,37,34,3,15,524.0,168.0,356.0,190.8,9.1,11.4,0.39
2023-05-01T14:00,15.5,77,11.5,0.10,0.10,51,55,53,6,12,591.0,287.0,304.0,282.0,10.3,13.4,0.41
2023-05-01T15:00,16.1,77,12.0,0.10,0.10,51,50,50,5,7,611.0,325.0,286.0,402.1,11.9,15.8,0.42
2023-05-01T16:00,16.2,76,12.0,0.10,0.10,51,66,56,7,39,495.0,276.0,219.0,425.2,12.8,17.4,0.43
2023-05-01T17:00,16.2,75,11.7,0.10,0.10,51,51,39,23,7,370.0,212.0,158.0,395.7,12.5,17.4,0.47
2023-05-01T18:00,15.4,76,11.2,1.90,1.90,61,33,11,35,8,256.0,144.0,112.0,358.0,9.6,14.2,0.42
2023-05-01T19:00,14.3,82,11.2,0.20,0.20,51,28,9,33,0,176.0,100.0,76.0,359.2,7.7,15.7,0.30
2023-05-01T20:00,14.4,77,10.5,0.00,0.00,1,20,9,20,0,56.0,28.0,28.0,296.5,6.0,14.7,0.38
2023-05-01T21:00,13.2,83,10.4,0.00,0.00,1,20,11,17,0,2.0,0.0,2.0,12.5,6.1,13.0,0.26
2023-05-01T22:00,12.0,89,10.3,0.00,0.00,1,27,15,22,0,0.0,0.0,0.0,0.0,6.6,11.0,0.15
2023-05-01T23:00,10.9,94,10.0,0.10,0.10,51,30,4,44,0,0.0,0.0,0.0,0.0,6.4,11.0,0.08
2023-05-02T00:00,9.8,96,9.2,0.10,0.10,51,43,11,55,0,0.0,0.0,0.0,0.0,5.4,10.4,0.05
2023-05-02T01:00,9.3,97,8.9,0.00,0.00,2,67,51,35,1,0.0,0.0,0.0,0.0,5.1,11.6,0.03
2023-05-02T02:00,8.5,99,8.3,0.00,0.00,2,74,61,28,8,0.0,0.0,0.0,0.0,7.9,16.1,0.01
2023-05-02T03:00,8.1,99,8.0,0.00,0.00,3,100,90,29,33,0.0,0.0,0.0,0.0,10.6,20.4,0.01
2023-05-02T04:00,8.9,98,8.6,0.00,0.00,3,100,90,29,40,0.0,0.0,0.0,0.0,11.8,20.9,0.02
2023-05-02T05:00,9.2,97,8.7,0.00,0.00,3,100,95,25,33,0.0,0.0,0.0,0.0,12.0,20.4,0.03
2023-05-02T06:00,9.1,96,8.6,0.00,0.00,3,100,97,27,24,4.0,1.0,3.0,0.0,12.7,20.2,0.04
2023-05-02T07:00,9.5,92,8.3,0.00,0.00,3,100,97,23,29,43.0,9.0,34.0,55.8,13.3,19.6,0.09
2023-05-02T08:00,9.7,88,7.7,0.00,0.00,3,100,99,12,37,69.0,3.0,66.0,36.8,14.0,19.7,0.15
2023-05-02T09:00,9.9,85,7.6,0.00,0.00,3,95,99,7,5,110.0,18.0,92.0,21.3,14.1,19.2,0.18
2023-05-02T10:00,10.5,83,7.6,0.00,0.00,3,92,100,4,0,249.0,43.0,206.0,52.9,14.2,18.8,0.22
2023-05-02T11:00,11.1,80,7.7,0.00,0.00,2,77,85,0,0,356.0,136.0,220.0,134.6,12.4,16.0,0.27
2023-05-02T12:00,11.4,78,7.7,0.00,0.00,2,74,82,0,0,416.0,171.0,245.0,210.2,12.7,16.4,0.30
2023-05-02T13:00,12.0,75,7.7,0.00,0.00,2,80,88,1,0,553.0,272.0,281.0,282.8,12.1,15.4,0.35
2023-05-02T14:00,12.3,73,7.6,0.00,0.00,2,72,79,1,0,508.0,235.0,273.0,320.4,11.7,14.6,0.39
2023-05-02T15:00,12.3,73,7.5,0.00,0.00,2,61,68,0,0,469.0,237.0,232.0,297.1,13.0,16.3,0.39
2023-05-02T16:00,12.3,72,7.3,0.00,0.00,2,59,65,0,1,445.0,283.0,162.0,370.0,13.0,16.6,0.40
2023-05-02T17:00,12.0,71,7.0,0.00,0.00,2,56,57,0,14,342.0,182.0,160.0,379.8,13.7,17.6,0.40
2023-05-02T18:00,11.4,72,6.4,0.00,0.00,2,65,70,0,8,227.0,103.0,124.0,280.4,14.0,18.7,0.38
2023-05-02T19:00,10.6,72,5.8,0.00,0.00,2,77,61,0,74,139.0,60.0,79.0,230.2,14.8,20.5,0.36
2023-05-02T20:00,9.6,71,4.6,0.00,0.00,2,79,55,0,99,56.0,18.0,38.0,179.5,14.8,22.0,0.35
2023-05-02T21:00,8.9,72,4.1,0.00,0.00,2,62,35,0,100,2.0,0.0,2.0,9.3,14.8,23.8,0.32
2023-05-02T22:00,8.3,74,4.0,0.00,0.00,2,61,35,0,97,0.0,0.0,0.0,0.0,14.5,24.3,0.28
2023-05-02T23:00,8.0,76,3.9,0.00,0.00,1,29,31,0,4,0.0,0.0,0.0,0.0,13.7,22.4,0.26
2023-05-03T00:00,7.6,78,3.9,0.00,0.00,1,25,22,0,17,0.0,0.0,0.0,0.0,12.6,22.3,0.23
2023-05-03T01:00,7.2,80,4.0,0.00,0.00,1,43,18,0,88,0.0,0.0,0.0,0.0,12.2,22.7,0.20
2023-05-03T02:00,7.1,81,4.1,0.00,0.00,1,38,15,1,81,0.0,0.0,0.0,0.0,10.8,20.2,0.19
2023-05-03T03:00,6.8,83,4.2,0.00,0.00,1,34,20,1,51,0.0,0.0,0.0,0.0,10.5,20.5,0.17
2023-05-03T04:00,6.5,86,4.2,0.00,0.00,1,33,15,1,62,0.0,0.0,0.0,0.0,11.6,22.0,0.14
2023-05-03T05:00,6.4,86,4.3,0.00,0.00,1,22,4,0,62,0.0,0.0,0.0,0.0,11.9,22.7,0.13
2023-05-03T06:00,6.3,88,4.4,0.00,0.00,0,20,1,0,62,7.0,2.0,5.0,0.0,12.3,23.1,0.12
2023-05-03T07:00,7.3,86,5.1,0.00,0.00,0,19,2,0,56,95.0,50.0,45.0,200.7,13.4,22.3,0.14
2023-05-03T08:00,8.9,77,5.1,0.00,0.00,1,22,11,0,39,247.0,177.0,70.0,470.4,16.6,22.7,0.26
2023-05-03T09:00,9.8,72,4.9,0.00,0.00,1,34,35,0,7,404.0,308.0,96.0,639.8,17.6,23.8,0.35
2023-05-03T10:00,10.7,68,5.0,0.00,0.00,2,53,57,0,6,559.0,449.0,110.0,729.7,19.1,25.2,0.42
2023-05-03T11:00,11.4,65,5.1,0.00,0.00,1,31,23,0,35,663.0,490.0,173.0,735.6,18.4,23.8,0.47
2023-05-03T12:00,12.0,64,5.3,0.00,0.00,1,31,17,0,51,774.0,627.0,147.0,758.3,19.2,24.5,0.51
2023-05-03T13:00,12.3,63,5.4,0.00,0.00,1,30,13,0,62,802.0,632.0,170.0,799.5,20.4,26.5,0.53
2023-05-03T14:00,12.4,62,5.4,0.00,0.00,0,14,1,0,44,830.0,717.0,113.0,837.6,21.9,28.8,0.54
2023-05-03T15:00,12.4,63,5.4,0.00,0.00,0,7,0,0,23,769.0,646.0,123.0,878.3,22.7,30.2,0.54
2023-05-03T16:00,12.1,64,5.4,0.00,0.00,0,8,0,0,25,668.0,547.0,121.0,831.4,22.5,30.0,0.51
2023-05-03T17:00,11.6,66,5.5,0.00,0.00,0,10,0,0,34,523.0,394.0,129.0,756.2,22.6,30.7,0.47
2023-05-03T18:00,11.0,69,5.6,0.00,0.00,0,4,0,0,14,363.0,239.0,124.0,626.9,23.2,32.4,0.41
2023-05-03T19:00,10.3,73,5.6,0.00,0.00,0,10,0,0,32,212.0,132.0,80.0,516.8,22.3,32.3,0.34
2023-05-03T20:00,9.3,74,5.0,0.00,0.00,1,26,0,0,85,78.0,43.0,35.0,403.4,21.3,33.8,0.30
2023-05-03T21:00,8.8,78,5.2,0.00,0.00,1,29,0,0,95,3.0,0.0,3.0,25.8,20.9,34.5,0.24
2023-05-03T22:00,8.7,81,5.7,0.00,0.00,1,29,0,0,97,0.0,0.0,0.0,0.0,20.5,34.6,0.21
2023-05-03T23:00,8.9,83,6.2,0.00,0.00,1,30,0,0,99,0.0,0.0,0.0,0.0,19.9,34.1,0.19
2023-05-04T00:00,9.2,84,6.6,0.00,0.00,1,29,0,0,96,0.0,0.0,0.0,0.0,18.3,32.3,0.19
2023-05-04T01:00,9.4,84,6.8,0.00,0.00,1,30,0,0,99,0.0,0.0,0.0,0.0,18.6,33.3,0.19
2023-05-04T02:00,9.6,83,6.8,0.00,0.00,1,29,0,0,96,0.0,0.0,0.0,0.0,18.4,32.7,0.20
2023-05-04T03:00,9.6,83,6.8,0.00,0.00,1,29,0,0,98,0.0,0.0,0.0,0.0,18.1,32.3,0.21
2023-05-04T04:00,9.4,84,6.8,0.00,0.00,1,29,0,0,97,0.0,0.0,0.0,0.0,17.7,31.8,0.19
2023-05-04T05:00,9.4,84,6.8,0.00,0.00,1,29,0,0,97,0.0,0.0,0.0,0.0,18.0,32.3,0.19
2023-05-04T06:00,9.4,85,6.9,0.00,0.00,1,29,0,0,98,6.0,0.0,6.0,0.0,18.8,33.1,0.18
2023-05-04T07:00,10.0,83,7.3,0.00,0.00,1,29,0,0,98,72.0,13.0,59.0,38.9,20.0,32.5,0.21
2023-05-04T08:00,10.9,79,7.5,0.00,0.00,1,30,0,0,100,187.0,54.0,133.0,129.3,21.7,32.5,0.27
2023-05-04T09:00,12.1,75,7.7,0.00,0.00,1,48,0,41,79,322.0,140.0,182.0,225.5,23.9,34.3,0.36
2023-05-04T10:00,13.5,71,8.3,0.00,0.00,2,54,0,66,47,562.0,448.0,114.0,540.2,24.5,34.2,0.45
2023-05-04T11:00,14.5,69,8.9,0.00,0.00,1,46,0,60,32,647.0,449.0,198.0,721.9,23.1,32.1,0.51
2023-05-04T12:00,15.4,67,9.4,0.00,0.00,2,50,0,70,28,716.0,496.0,220.0,646.0,23.4,32.0,0.57
2023-05-04T13:00,16.1,68,10.1,0.00,0.00,2,66,0,91,39,684.0,367.0,317.0,550.9,22.7,31.3,0.59
2023-05-04T14:00,16.9,68,10.9,0.00,0.00,3,88,0,98,98,658.0,333.0,325.0,435.0,21.1,29.2,0.62
2023-05-04T15:00,17.6,67,11.5,0.00,0.00,3,88,0,99,96,500.0,145.0,355.0,305.6,19.3,26.6,0.66
2023-05-04T16:00,17.9,69,12.1,0.00,0.00,2,80,0,92,82,352.0,68.0,284.0,136.3,14.2,20.0,0.64
2023-05-04T17:00,17.7,72,12.7,0.00,0.00,2,61,33,40,26,253.0,59.0,194.0,95.3,9.9,14.3,0.56
2023-05-04T18:00,17.5,75,13.0,0.00,0.00,1,46,26,35,4,204.0,72.0,132.0,125.3,7.4,11.7,0.50
2023-05-04T19:00,16.9,77,12.8,0.00,0.00,1,20,9,20,1,178.0,109.0,69.0,284.8,7.2,15.8,0.45
2023-05-04T20:00,16.2,76,12.0,0.00,0.00,1,37,23,21,11,58.0,29.0,29.0,314.2,11.6,23.8,0.44
2023-05-04T21:00,14.8,80,11.4,0.00,0.00,0,11,6,6,6,3.0,1.0,2.0,19.9,14.0,26.9,0.33
2023-05-04T22:00,13.5,85,11.0,0.00,0.00,0,4,1,2,7,0.0,0.0,0.0,0.0,13.3,26.2,0.24
2023-05-04T23:00,12.5,89,10.8,0.00,0.00,0,19,12,9,10,0.0,0.0,0.0,0.0,12.2,25.0,0.15
2023-05-05T00:00,12.1,91,10.7,0.00,0.00,1,30,22,6,21,0.0,0.0,0.0,0.0,12.3,25.5,0.12
2023-05-05T01:00,12.1,92,10.8,0.00,0.00,1,45,38,3,29,0.0,0.0,0.0,0.0,12.8,25.4,0.12
2023-05-05T02:00,12.1,92,10.9,0.00,0.00,2,63,44,25,28,0.0,0.0,0.0,0.0,13.2,25.1,0.11
2023-05-05T03:00,12.0,93,11.0,0.00,0.00,2,72,49,36,21,0.0,0.0,0.0,0.0,14.1,25.8,0.09
2023-05-05T04:00,11.9,93,10.9,0.00,0.00,3,95,84,23,19,0.0,0.0,0.0,0.0,13.5,24.1,0.09
2023-05-05T05:00,11.9,93,10.7,0.00,0.00,3,100,98,27,47,0.0,0.0,0.0,0.0,12.6,23.0,0.10
2023-05-05T06:00,11.8,92,10.6,0.00,0.00,3,100,97,27,34,5.0,0.0,5.0,0.0,12.9,22.7,0.11
2023-05-05T07:00,12.2,90,10.6,0.00,0.00,3,100,84,36,33,40.0,3.0,37.0,5.2,12.9,22.6,0.14
2023-05-05T08:00,13.0,90,11.4,0.10,0.10,51,100,80,46,27,143.0,35.0,108.0,63.3,14.7,20.9,0.15
2023-05-05T09:00,13.8,89,11.9,0.10,0.10,51,60,35,35,25,243.0,85.0,158.0,148.6,17.0,23.3,0.18
2023-05-05T10:00,14.6,88,12.5,0.20,0.20,51,48,35,21,13,355.0,161.0,194.0,227.9,17.2,23.6,0.21
2023-05-05T11:00,15.3,86,13.1,0.30,0.30,51,65,45,8,64,475.0,235.0,240.0,309.1,13.2,17.7,0.24
2023-05-05T12:00,15.8,86,13.4,0.30,0.30,51,56,25,19,73,527.0,213.0,314.0,305.1,16.1,22.4,0.26
2023-05-05T13:00,16.1,83,13.3,0.30,0.30,51,70,40,23,68,583.0,282.0,301.0,310.0,15.6,21.1,0.30
2023-05-05T14:00,16.0,82,12.8,0.20,0.20,51,79,64,6,59,529.0,234.0,295.0,322.9,16.6,22.4,0.33
2023-05-05T15:00,16.2,80,12.7,0.10,0.10,51,85,62,6,84,501.0,198.0,303.0,265.2,16.1,22.0,0.37
2023-05-05T16:00,16.6,77,12.6,0.00,0.00,1,41,11,6,91,513.0,284.0,229.0,334.2,14.9,20.7,0.43
2023-05-05T17:00,16.4,74,11.8,0.00,0.00,2,67,32,26,75,406.0,238.0,168.0,414.5,15.0,20.8,0.48
2023-05-05T18:00,16.1,72,11.0,0.00,0.00,2,54,22,27,61,350.0,260.0,90.0,511.3,14.9,22.0,0.52
2023-05-05T19:00,15.5,75,11.0,0.00,0.00,1,25,17,16,0,202.0,128.0,74.0,537.7,13.4,22.5,0.45
2023-05-05T20:00,15.1,75,10.6,0.00,0.00,0,12,11,3,2,76.0,42.0,34.0,379.7,11.1,21.6,0.43
2023-05-05T21:00,13.5,82,10.5,0.00,0.00,0,9,9,1,1,4.0,1.0,3.0,32.2,9.4,20.5,0.28
2023-05-05T22:00,12.4,87,10.3,0.00,0.00,0,5,5,0,0,0.0,0.0,0.0,0.0,10.4,22.1,0.18
2023-05-05T23:00,11.6,91,10.2,0.00,0.00,0,2,0,3,0,0.0,0.0,0.0,0.0,12.0,24.3,0.13
2023-05-06T00:00,10.9,93,9.9,0.00,0.00,1,30,0,0,99,0.0,0.0,0.0,0.0,11.5,23.8,0.09
2023-05-06T01:00,10.5,94,9.6,0.00,0.00,1,31,1,0,99,0.0,0.0,0.0,0.0,10.2,21.7,0.07
2023-05-06T02:00,10.3,95,9.6,0.00,0.00,1,39,6,10,93,0.0,0.0,0.0,0.0,9.2,20.6,0.06
2023-05-06T03:00,10.2,96,9.6,0.00,0.00,1,38,6,9,91,0.0,0.0,0.0,0.0,8.7,19.6,0.05
2023-05-06T04:00,10.1,97,9.6,0.00,0.00,1,42,4,18,93,0.0,0.0,0.0,0.0,7.2,17.6,0.04
2023-05-06T05:00,10.1,97,9.7,0.00,0.00,2,60,18,23,99,0.0,0.0,0.0,0.0,5.7,15.1,0.04
2023-05-06T06:00,10.4,97,9.9,0.00,0.00,2,61,17,27,97,6.0,0.0,6.0,0.0,5.4,13.6,0.04
2023-05-06T07:00,11.4,95,10.6,0.00,0.00,3,80,8,72,100,64.0,12.0,52.0,38.4,7.9,13.7,0.07
2023-05-06T08:00,12.6,92,11.4,0.40,0.40,51,81,14,64,99,127.0,16.0,111.0,63.1,7.4,12.1,0.11
2023-05-06T09:00,13.7,91,12.3,0.20,0.20,51,63,19,27,99,238.0,63.0,175.0,90.9,11.2,15.2,0.14
2023-05-06T10:00,14.6,89,12.9,0.10,0.10,51,100,46,74,100,319.0,92.0,227.0,150.7,11.2,14.8,0.18
2023-05-06T11:00,15.2,85,12.7,0.10,0.10,51,100,83,95,100,323.0,74.0,249.0,130.1,8.7,12.1,0.26
2023-05-06T12:00,15.1,81,11.8,0.20,0.20,51,100,84,98,100,335.0,98.0,237.0,116.1,10.9,14.5,0.33
2023-05-06T13:00,14.9,81,11.7,0.60,0.60,53,100,53,94,100,346.0,47.0,299.0,93.3,14.2,19.6,0.32
2023-05-06T14:00,14.4,83,11.6,0.50,0.50,53,100,55,80,98,259.0,43.0,216.0,53.2,17.2,23.3,0.27
2023-05-06T15:00,14.1,85,11.7,0.50,0.50,53,100,95,92,97,219.0,26.0,193.0,44.8,18.8,27.1,0.23
2023-05-06T16:00,13.7,92,12.4,0.50,0.50,53,100,97,88,90,129.0,0.0,129.0,15.8,17.4,27.4,0.13
2023-05-06T17:00,14.1,90,12.4,1.30,1.30,61,100,83,89,67,188.0,8.0,180.0,5.4,16.0,24.6,0.16
2023-05-06T18:00,14.1,91,12.7,0.50,0.50,53,100,100,99,70,112.0,7.0,105.0,14.6,13.9,23.9,0.14
2023-05-06T19:00,14.0,92,12.8,0.40,0.40,51,100,100,86,64,66.0,13.0,53.0,32.5,14.5,24.1,0.12
2023-05-06T20:00,13.3,92,12.1,0.10,0.10,51,100,92,49,59,17.0,0.0,17.0,24.0,14.4,24.9,0.12
2023-05-06T21:00,13.2,93,12.1,0.00,0.00,3,100,85,22,54,2.0,0.0,2.0,0.0,12.6,22.7,0.11
2023-05-06T22:00,13.1,94,12.1,0.00,0.00,3,100,82,33,65,0.0,0.0,0.0,0.0,11.3,20.7,0.09
2023-05-06T23:00,13.1,94,12.2,0.00,0.00,3,100,93,19,77,0.0,0.0,0.0,0.0,10.0,19.1,0.09
2023-05-07T00:00,12.9,95,12.2,0.00,0.00,3,100,93,40,88,0.0,0.0,0.0,0.0,10.1,19.5,0.07
2023-05-07T01:00,12.7,96,12.1,0.00,0.00,3,100,93,14,67,0.0,0.0,0.0,0.0,10.0,19.0,0.06
2023-05-07T02:00,12.5,96,12.0,0.00,0.00,3,80,71,14,27,0.0,0.0,0.0,0.0,8.7,17.6,0.05
2023-05-07T03:00,11.9,98,11.6,0.00,0.00,2,65,61,7,20,0.0,0.0,0.0,0.0,7.4,16.6,0.03
2023-05-07T04:00,11.9,98,11.5,0.00,0.00,2,75,71,5,27,0.0,0.0,0.0,0.0,6.9,15.2,0.03
2023-05-07T05:00,11.7,98,11.5,0.00,0.00,3,93,92,4,27,0.0,0.0,0.0,0.0,6.9,14.0,0.02
2023-05-07T06:00,11.5,99,11.4,0.00,0.00,3,95,95,1,30,7.0,0.0,7.0,0.0,7.8,13.6,0.01
2023-05-07T07:00,12.1,97,11.6,0.00,0.00,3,95,100,0,16,50.0,10.0,40.0,29.7,9.4,12.7,0.05
2023-05-07T08:00,13.0,92,11.7,0.00,0.00,3,96,100,1,19,117.0,23.0,94.0,67.4,8.1,10.0,0.12
2023-05-07T09:00,14.0,89,12.2,0.00,0.00,3,95,99,2,16,208.0,60.0,148.0,102.6,5.1,6.6,0.18
2023-05-07T10:00,15.3,82,12.2,0.00,0.00,3,91,96,1,12,285.0,48.0,237.0,101.6,5.0,6.2,0.31
2023-05-07T11:00,16.5,76,12.2,0.10,0.10,51,91,100,1,2,405.0,151.0,254.0,139.5,4.7,5.5,0.45
2023-05-07T12:00,17.5,71,12.1,0.20,0.20,51,90,100,0,1,500.0,247.0,253.0,270.0,5.9,7.3,0.59
2023-05-07T13:00,18.1,68,12.1,0.10,0.10,51,91,100,1,0,499.0,251.0,248.0,315.6,6.9,9.0,0.67
2023-05-07T14:00,18.5,66,12.0,0.10,0.10,51,91,100,1,2,520.0,255.0,265.0,308.8,7.1,8.9,0.73
2023-05-07T15:00,18.8,64,11.8,0.10,0.10,51,91,100,0,2,520.0,253.0,267.0,324.7,7.6,9.7,0.79
2023-05-07T16:00,18.8,63,11.6,0.00,0.00,3,85,86,0,25,389.0,160.0,229.0,284.0,6.8,9.2,0.80
2023-05-07T17:00,18.7,64,11.6,0.00,0.00,3,86,66,0,89,302.0,99.0,203.0,194.9,6.1,8.0,0.78
2023-05-07T18:00,18.5,65,11.7,0.00,0.00,3,88,77,0,61,254.0,109.0,145.0,205.9,5.1,7.3,0.76
2023-05-07T19:00,18.0,68,12.1,0.00,0.00,3,96,91,0,47,165.0,72.0,93.0,257.7,4.2,8.3,0.66
2023-05-07T20:00,17.2,73,12.3,0.00,0.00,3,100,99,0,55,53.0,10.0,43.0,162.4,4.5,9.8,0.53
2023-05-07T21:00,15.9,79,12.2,0.00,0.00,3,100,94,0,100,4.0,0.0,4.0,8.3,5.6,12.7,0.38
2023-05-07T22:00,15.0,83,12.1,0.00,0.00,3,100,87,0,99,0.0,0.0,0.0,0.0,6.3,14.5,0.30
2023-05-07T23:00,14.3,85,11.9,0.00,0.00,2,52,58,0,0,0.0,0.0,0.0,0.0,6.2,13.8,0.24
2023-05-08T00:00,13.7,87,11.6,0.00,0.00,2,56,52,0,30,0.0,0.0,0.0,0.0,6.9,15.4,0.20
2023-05-08T01:00,13.1,89,11.3,0.00,0.00,1,42,26,0,61,0.0,0.0,0.0,0.0,8.2,16.6,0.16
2023-05-08T02:00,12.8,89,11.1,0.00,0.00,2,59,32,0,99,0.0,0.0,0.0,0.0,8.5,18.4,0.16
2023-05-08T03:00,12.3,91,10.8,0.00,0.00,2,63,37,0,100,0.0,0.0,0.0,0.0,7.0,16.9,0.13
2023-05-08T04:00,12.0,92,10.7,0.00,0.00,2,60,33,0,100,0.0,0.0,0.0,0.0,7.4,17.4,0.12
